pairname,ligand,receptor,Pair.Source,Pair.Evidence
H2-Q2_Kir3dl1,H2-Q2,Kir3dl1,novel,putative
H2-T23_Kir3dl1,H2-T23,Kir3dl1,novel,putative
H2-K1_Kir3dl1,H2-K1,Kir3dl1,novel,putative
H2-Q5_Kir3dl1,H2-Q5,Kir3dl1,novel,putative
H2-M5_Kir3dl1,H2-M5,Kir3dl1,novel,putative
H2-Q1_Kir3dl1,H2-Q1,Kir3dl1,novel,putative
H2-M2_Kir3dl1,H2-M2,Kir3dl1,novel,putative
H2-M11_Kir3dl1,H2-M11,Kir3dl1,novel,putative
H2-D1_Kir3dl1,H2-D1,Kir3dl1,novel,putative
H2-Q6_Kir3dl1,H2-Q6,Kir3dl1,novel,putative
H2-Q7_Kir3dl1,H2-Q7,Kir3dl1,novel,putative
H2-Q4_Kir3dl1,H2-Q4,Kir3dl1,novel,putative
Gm8909_Kir3dl1,Gm8909,Kir3dl1,novel,putative
Gm7030_Kir3dl1,Gm7030,Kir3dl1,novel,putative
H2-M3_Kir3dl1,H2-M3,Kir3dl1,novel,putative
H2-M9_Kir3dl1,H2-M9,Kir3dl1,novel,putative
H2-M1_Kir3dl1,H2-M1,Kir3dl1,novel,putative
H2-Q10_Kir3dl1,H2-Q10,Kir3dl1,novel,putative
Gm11127_Kir3dl1,Gm11127,Kir3dl1,novel,putative
H2-T3_Kir3dl1,H2-T3,Kir3dl1,novel,putative
B2m_Kir3dl1,B2m,Kir3dl1,novel,putative
H2-Bl_Kir3dl2,H2-Bl,Kir3dl2,novel,literature supported
H2-Q2_Kir3dl2,H2-Q2,Kir3dl2,novel,literature supported
H2-T23_Kir3dl2,H2-T23,Kir3dl2,novel,literature supported
H2-K1_Kir3dl2,H2-K1,Kir3dl2,novel,literature supported
H2-Q5_Kir3dl2,H2-Q5,Kir3dl2,novel,literature supported
H2-M5_Kir3dl2,H2-M5,Kir3dl2,novel,literature supported
H2-Q1_Kir3dl2,H2-Q1,Kir3dl2,novel,literature supported
H2-M2_Kir3dl2,H2-M2,Kir3dl2,novel,literature supported
H2-M11_Kir3dl2,H2-M11,Kir3dl2,novel,literature supported
H2-D1_Kir3dl2,H2-D1,Kir3dl2,novel,literature supported
H2-Q6_Kir3dl2,H2-Q6,Kir3dl2,novel,literature supported
H2-Q7_Kir3dl2,H2-Q7,Kir3dl2,novel,literature supported
H2-Q4_Kir3dl2,H2-Q4,Kir3dl2,novel,literature supported
Gm8909_Kir3dl2,Gm8909,Kir3dl2,novel,literature supported
Gm7030_Kir3dl2,Gm7030,Kir3dl2,novel,literature supported
H2-M3_Kir3dl2,H2-M3,Kir3dl2,novel,literature supported
H2-M9_Kir3dl2,H2-M9,Kir3dl2,novel,literature supported
H2-M1_Kir3dl2,H2-M1,Kir3dl2,novel,literature supported
H2-Q10_Kir3dl2,H2-Q10,Kir3dl2,novel,literature supported
Gm11127_Kir3dl2,Gm11127,Kir3dl2,novel,literature supported
H2-T3_Kir3dl2,H2-T3,Kir3dl2,novel,literature supported
H2-Bl_Kir3dl1,H2-Bl,Kir3dl1,novel,literature supported
H2-Q2_Kir3dl1,H2-Q2,Kir3dl1,novel,literature supported
H2-T23_Kir3dl1,H2-T23,Kir3dl1,novel,literature supported
H2-K1_Kir3dl1,H2-K1,Kir3dl1,novel,literature supported
H2-Q5_Kir3dl1,H2-Q5,Kir3dl1,novel,literature supported
H2-M5_Kir3dl1,H2-M5,Kir3dl1,novel,literature supported
H2-Q1_Kir3dl1,H2-Q1,Kir3dl1,novel,literature supported
H2-M2_Kir3dl1,H2-M2,Kir3dl1,novel,literature supported
H2-M11_Kir3dl1,H2-M11,Kir3dl1,novel,literature supported
H2-D1_Kir3dl1,H2-D1,Kir3dl1,novel,literature supported
H2-Q6_Kir3dl1,H2-Q6,Kir3dl1,novel,literature supported
H2-Q7_Kir3dl1,H2-Q7,Kir3dl1,novel,literature supported
H2-Q4_Kir3dl1,H2-Q4,Kir3dl1,novel,literature supported
Gm8909_Kir3dl1,Gm8909,Kir3dl1,novel,literature supported
Gm7030_Kir3dl1,Gm7030,Kir3dl1,novel,literature supported
H2-M3_Kir3dl1,H2-M3,Kir3dl1,novel,literature supported
H2-M9_Kir3dl1,H2-M9,Kir3dl1,novel,literature supported
H2-M1_Kir3dl1,H2-M1,Kir3dl1,novel,literature supported
H2-Q10_Kir3dl1,H2-Q10,Kir3dl1,novel,literature supported
Gm11127_Kir3dl1,Gm11127,Kir3dl1,novel,literature supported
H2-T3_Kir3dl1,H2-T3,Kir3dl1,novel,literature supported
Nodal_Acvr1c,Nodal,Acvr1c,known,literature supported
Tdgf1_Acvr1c,Tdgf1,Acvr1c,novel,literature supported
Inhbb_Acvr1c,Inhbb,Acvr1c,novel,literature supported
Pth2_Pth1r,Pth2,Pth1r,known,literature supported
Pthlh_Pth1r,Pthlh,Pth1r,known,literature supported
Pth_Pth1r,Pth,Pth1r,known,literature supported
a_Mgrn1,a,Mgrn1,known,EXCLUDED not receptor
Tnfsf13b_Tnfrsf13b,Tnfsf13b,Tnfrsf13b,known,literature supported
Tnfsf13_Tnfrsf13b,Tnfsf13,Tnfrsf13b,known,literature supported
Calm1_Grm5,Calm1,Grm5,novel,EXCLUDED not ligand
Calm3_Grm5,Calm3,Grm5,novel,EXCLUDED not ligand
Calm2_Grm5,Calm2,Grm5,novel,EXCLUDED not ligand
Efnb2_Grm5,Efnb2,Grm5,novel,literature supported
Fgb_Itgb2l,Fgb,Itgb2l,novel,literature supported
Fga_Itgb2l,Fga,Itgb2l,known,literature supported
Fgg_Itgb2l,Fgg,Itgb2l,novel,literature supported
Plg_Itgb2l,Plg,Itgb2l,novel,putative
Cyr61_Itgb2l,Cyr61,Itgb2l,known,literature supported
Spon2_Itgb2l,Spon2,Itgb2l,novel,putative
C3_Itgb2l,C3,Itgb2l,known,literature supported
Kng2_Itgb2l,Kng2,Itgb2l,novel,literature supported
Kng1_Itgb2l,Kng1,Itgb2l,novel,literature supported
Selplg_Itgb2l,Selplg,Itgb2l,novel,putative
Proc_Itgb2l,Proc,Itgb2l,novel,putative
Plau_Itgb2l,Plau,Itgb2l,novel,putative
F10_Itgb2l,F10,Itgb2l,novel,putative
Vcam1_Itgb2l,Vcam1,Itgb2l,known,literature supported
Icam2_Itgb2l,Icam2,Itgb2l,known,literature supported
Apob_Itgb2l,Apob,Itgb2l,novel,putative
Plat_Itgb2l,Plat,Itgb2l,novel,putative
Mmp9_Itgb2l,Mmp9,Itgb2l,novel,putative
Ctgf_Itgb2l,Ctgf,Itgb2l,known,literature supported
Cd40lg_Itgb2l,Cd40lg,Itgb2l,novel,putative
Icam4_Itgb2l,Icam4,Itgb2l,known,literature supported
Icam1_Itgb2l,Icam1,Itgb2l,known,literature supported
Icam5_Itgb2l,Icam5,Itgb2l,known,literature supported
Hp_Itgb2l,Hp,Itgb2l,novel,literature supported
Fgb_Itgb2,Fgb,Itgb2,novel,literature supported
Fga_Itgb2,Fga,Itgb2,known,literature supported
Fgg_Itgb2,Fgg,Itgb2,novel,literature supported
Plg_Itgb2,Plg,Itgb2,novel,putative
Cyr61_Itgb2,Cyr61,Itgb2,known,literature supported
Spon2_Itgb2,Spon2,Itgb2,novel,putative
C3_Itgb2,C3,Itgb2,known,literature supported
Kng2_Itgb2,Kng2,Itgb2,novel,literature supported
Kng1_Itgb2,Kng1,Itgb2,novel,literature supported
Selplg_Itgb2,Selplg,Itgb2,novel,putative
Proc_Itgb2,Proc,Itgb2,novel,putative
Plau_Itgb2,Plau,Itgb2,novel,putative
F10_Itgb2,F10,Itgb2,novel,putative
Vcam1_Itgb2,Vcam1,Itgb2,known,literature supported
Icam2_Itgb2,Icam2,Itgb2,known,literature supported
Apob_Itgb2,Apob,Itgb2,novel,putative
Plat_Itgb2,Plat,Itgb2,novel,putative
Mmp9_Itgb2,Mmp9,Itgb2,novel,putative
Ctgf_Itgb2,Ctgf,Itgb2,known,literature supported
Cd40lg_Itgb2,Cd40lg,Itgb2,novel,putative
Icam4_Itgb2,Icam4,Itgb2,known,literature supported
Icam1_Itgb2,Icam1,Itgb2,known,literature supported
Icam5_Itgb2,Icam5,Itgb2,known,literature supported
Hp_Itgb2,Hp,Itgb2,novel,literature supported
Npff_Npffr1,Npff,Npffr1,known,literature supported
Npvf_Npffr1,Npvf,Npffr1,known,literature supported
Adm_Gpr182,Adm,Gpr182,known,literature supported
Hbegf_Cd82,Hbegf,Cd82,novel,literature supported
Ccl25_Ackr2,Ccl25,Ackr2,novel,literature supported
CR974586.5_Ackr2,CR974586.5,Ackr2,novel,literature supported
CR974586.3_Ackr2,CR974586.3,Ackr2,novel,literature supported
Ccl19_Ackr2,Ccl19,Ackr2,novel,literature supported
Gm2564_Ackr2,Gm2564,Ackr2,novel,literature supported
Ccl21c_Ackr2,Ccl21c,Ackr2,novel,literature supported
Ccl21b_Ackr2,Ccl21b,Ackr2,novel,literature supported
Ccl21a_Ackr2,Ccl21a,Ackr2,novel,literature supported
Gm21541_Ackr2,Gm21541,Ackr2,novel,literature supported
Gm13304_Ackr2,Gm13304,Ackr2,novel,literature supported
Gm10591_Ackr2,Gm10591,Ackr2,novel,literature supported
Ccl5_Ackr2,Ccl5,Ackr2,known,literature supported
Ccl28_Ackr2,Ccl28,Ackr2,novel,literature supported
Ccl27b_Ackr2,Ccl27b,Ackr2,novel,literature supported
Ccl27a_Ackr2,Ccl27a,Ackr2,novel,literature supported
Ccl27_Ackr2,Ccl27,Ackr2,novel,literature supported
Gm13306_Ackr2,Gm13306,Ackr2,novel,literature supported
Ccl2_Ackr2,Ccl2,Ackr2,known,literature supported
Ccl7_Ackr2,Ccl7,Ackr2,known,literature supported
Ccl11_Ackr2,Ccl11,Ackr2,known,literature supported
Ccl12_Ackr2,Ccl12,Ackr2,known,literature supported
Ccl8_Ackr2,Ccl8,Ackr2,known,literature supported
Ccl4_Ackr2,Ccl4,Ackr2,known,literature supported
Ccl3_Ackr2,Ccl3,Ackr2,novel,literature supported
Rln3_Rxfp1,Rln3,Rxfp1,known,literature supported
Rln1_Rxfp1,Rln1,Rxfp1,known,literature supported
Nppb_Npr1,Nppb,Npr1,known,literature supported
Nppa_Npr1,Nppa,Npr1,known,literature supported
Kiss1_Mmp24,Kiss1,Mmp24,novel,literature supported
Il22_Il10rb,Il22,Il10rb,novel,literature supported
Iltifb_Il10rb,Iltifb,Il10rb,novel,literature supported
Il10_Il10rb,Il10,Il10rb,known,literature supported
Ifnl3_Il10rb,Ifnl3,Il10rb,known,literature supported
Ifnl2_Il10rb,Ifnl2,Il10rb,known,literature supported
Ucn2_Il10rb,Ucn2,Il10rb,novel,literature supported
Ucn3_Il10rb,Ucn3,Il10rb,novel,literature supported
Il22_Gm21970,Il22,Gm21970,novel,literature supported
Iltifb_Gm21970,Iltifb,Gm21970,novel,literature supported
Il10_Gm21970,Il10,Gm21970,known,literature supported
Ifnl3_Gm21970,Ifnl3,Gm21970,known,literature supported
Ifnl2_Gm21970,Ifnl2,Gm21970,known,literature supported
Ucn2_Gm21970,Ucn2,Gm21970,novel,literature supported
Ucn3_Gm21970,Ucn3,Gm21970,novel,literature supported
C3_Cd46,C3,Cd46,novel,literature supported
C4b_Cd46,C4b,Cd46,novel,literature supported
Adam12_Itga9,Adam12,Itga9,known,literature supported
Fn1_Itga9,Fn1,Itga9,novel,literature supported
Plg_Itga9,Plg,Itga9,known,literature supported
Adam2_Itga9,Adam2,Itga9,novel,literature supported
Adam15_Itga9,Adam15,Itga9,known,literature supported
Vegfc_Itga9,Vegfc,Itga9,novel,putative
Spp1_Itga9,Spp1,Itga9,novel,literature supported
Csf2_Itga9,Csf2,Itga9,novel,putative
Vcam1_Itga9,Vcam1,Itga9,novel,putative
F13a1_Itga9,F13a1,Itga9,novel,literature supported
Tnc_Itga9,Tnc,Itga9,novel,putative
Tgm2_Itga9,Tgm2,Itga9,novel,putative
Vegfa_Itga9,Vegfa,Itga9,novel,putative
Rspo1_Lgr5,Rspo1,Lgr5,known,literature supported
Rspo2_Lgr5,Rspo2,Lgr5,known,literature supported
Rspo3_Lgr5,Rspo3,Lgr5,known,literature supported
Rspo4_Lgr5,Rspo4,Lgr5,known,literature supported
Rarres2_Cmklr1,Rarres2,Cmklr1,known,literature supported
Plg_F3,Plg,F3,novel,literature supported
F7_F3,F7,F3,known,literature supported
F10_F3,F10,F3,novel,literature supported
Tfpi_F3,Tfpi,F3,novel,putative
Il6_F3,Il6,F3,novel,putative
Edn2_Kel,Edn2,Kel,novel,literature supported
Edn3_Kel,Edn3,Kel,novel,literature supported
Edn1_Kel,Edn1,Kel,novel,literature supported
Adm2_Ramp1,Adm2,Ramp1,known,literature supported
Calca_Ramp1,Calca,Ramp1,known,literature supported
Calcb_Ramp1,Calcb,Ramp1,known,literature supported
Iapp_Ramp1,Iapp,Ramp1,novel,literature supported
Lama5_Bcam,Lama5,Bcam,novel,literature supported
Csf2_Csf2rb,Csf2,Csf2rb,known,literature supported
Il5_Csf2rb,Il5,Csf2rb,known,literature supported
Csf2_Csf2rb2,Csf2,Csf2rb2,known,literature supported
Il5_Csf2rb2,Il5,Csf2rb2,known,literature supported
Nid1_Ptprf,Nid1,Ptprf,known,literature supported
Cdh1_Ptprf,Cdh1,Ptprf,novel,literature supported
Qrfp_Qrfpr,Qrfp,Qrfpr,known,literature supported
Qrfp_C130060K24Rik,Qrfp,C130060K24Rik,known,literature supported
Adam12_Sdc4,Adam12,Sdc4,known,literature supported
Fgf2_Sdc4,Fgf2,Sdc4,known,literature supported
Cxcl10_Sdc4,Cxcl10,Sdc4,novel,literature supported
Tfpi_Sdc4,Tfpi,Sdc4,novel,putative
Cxcl12_Sdc4,Cxcl12,Sdc4,novel,putative
Ccl5_Sdc4,Ccl5,Sdc4,novel,literature supported
Tnc_Sdc4,Tnc,Sdc4,novel,putative
Mdk_Sdc4,Mdk,Sdc4,novel,literature supported
Fgf6_Sdc4,Fgf6,Sdc4,novel,putative
Rspo3_Sdc4,Rspo3,Sdc4,novel,literature supported
Tgm2_Sdc4,Tgm2,Sdc4,novel,literature supported
Lama1_Sdc4,Lama1,Sdc4,novel,putative
Thbs1_Sdc4,Thbs1,Sdc4,novel,putative
Olah_Mog,Olah,Mog,novel,putative
Sfrp1_Fzd2,Sfrp1,Fzd2,novel,literature supported
Wnt4_Fzd2,Wnt4,Fzd2,known,literature supported
Wnt3a_Fzd2,Wnt3a,Fzd2,novel,literature supported
Wnt5a_Fzd2,Wnt5a,Fzd2,known,literature supported
Il22_Il22ra2,Il22,Il22ra2,known,literature supported
Iltifb_Il22ra2,Iltifb,Il22ra2,known,literature supported
Fn1_Mag,Fn1,Mag,novel,literature supported
Col9a2_Mag,Col9a2,Mag,novel,literature supported
Col9a1_Mag,Col9a1,Mag,novel,literature supported
Col2a1_Mag,Col2a1,Mag,novel,literature supported
Col9a3_Mag,Col9a3,Mag,novel,literature supported
Col3a1_Mag,Col3a1,Mag,novel,literature supported
Ren1_Asic3,Ren1,Asic3,novel,putative
Prok2_Prokr1,Prok2,Prokr1,known,literature supported
Prok1_Prokr1,Prok1,Prokr1,known,literature supported
Btla_Cd247,Btla,Cd247,novel,putative
B2m_Cd247,B2m,Cd247,novel,putative
Myoc_Fzd4,Myoc,Fzd4,novel,literature supported
Wnt5a_Fzd4,Wnt5a,Fzd4,known,literature supported
Ndp_Fzd4,Ndp,Fzd4,known,literature supported
C1qa_Cspg4,C1qa,Cspg4,novel,literature supported
Ltf_Lrp11,Ltf,Lrp11,known,literature supported
Prss23_Tmem222,Prss23,Tmem222,novel,literature supported
Col2a1_Tnfrsf10b,Col2a1,Tnfrsf10b,novel,literature supported
Ptgs2_Ptgdr2,Ptgs2,Ptgdr2,known,literature supported
Fgf2_Sdc3,Fgf2,Sdc3,novel,literature supported
Ptn_Sdc3,Ptn,Sdc3,novel,literature supported
Col5a3_Sdc3,Col5a3,Sdc3,known,literature supported
Pspn_Sdc3,Pspn,Sdc3,novel,putative
Col5a1_Sdc3,Col5a1,Sdc3,novel,literature supported
Mdk_Sdc3,Mdk,Sdc3,novel,literature supported
Agrp_Sdc3,Agrp,Sdc3,novel,literature supported
Ncan_Sdc3,Ncan,Sdc3,novel,putative
Csf1_Csf1r,Csf1,Csf1r,known,literature supported
Csf3_Csf1r,Csf3,Csf1r,known,literature supported
Il34_Csf1r,Il34,Csf1r,novel,literature supported
Csf2_Csf1r,Csf2,Csf1r,known,literature supported
Apoe_Scarb1,Apoe,Scarb1,novel,literature supported
Ptdss1_Scarb1,Ptdss1,Scarb1,known,literature supported
Thbs1_Scarb1,Thbs1,Scarb1,novel,putative
Gnai2_Egfr,Gnai2,Egfr,novel,literature supported
Anxa1_Egfr,Anxa1,Egfr,novel,literature supported
Hsp90aa1_Egfr,Hsp90aa1,Egfr,novel,literature supported
Dcn_Egfr,Dcn,Egfr,novel,literature supported
Egf_Egfr,Egf,Egfr,known,literature supported
Ereg_Egfr,Ereg,Egfr,known,literature supported
Calm1_Egfr,Calm1,Egfr,novel,EXCLUDED not ligand
Calm3_Egfr,Calm3,Egfr,novel,EXCLUDED not ligand
Nrg4_Egfr,Nrg4,Egfr,novel,putative
Camp_Egfr,Camp,Egfr,novel,putative
Fgl1_Egfr,Fgl1,Egfr,novel,literature supported
Calm2_Egfr,Calm2,Egfr,novel,EXCLUDED not ligand
Efemp1_Egfr,Efemp1,Egfr,novel,literature supported
Bcan_Egfr,Bcan,Egfr,novel,putative
Hbegf_Egfr,Hbegf,Egfr,known,literature supported
Btc_Egfr,Btc,Egfr,known,literature supported
Epgn_Egfr,Epgn,Egfr,known,literature supported
Uba52_Egfr,Uba52,Egfr,novel,EXCLUDED not ligand
Gm11808_Egfr,Gm11808,Egfr,novel,EXCLUDED not ligand
Mcub_Egfr,Mcub,Egfr,known,literature supported
L1cam_Egfr,L1cam,Egfr,novel,literature supported
Tnc_Egfr,Tnc,Egfr,novel,literature supported
Fgf1_Egfr,Fgf1,Egfr,novel,putative
Vcan_Egfr,Vcan,Egfr,novel,literature supported
Icam1_Egfr,Icam1,Egfr,novel,literature supported
Spink1_Egfr,Spink1,Egfr,novel,literature supported
Tgfa_Egfr,Tgfa,Egfr,known,literature supported
Zp3_Egfr,Zp3,Egfr,novel,putative
Amh_Egfr,Amh,Egfr,novel,literature supported
Cdh1_Egfr,Cdh1,Egfr,novel,literature supported
Vegfa_Egfr,Vegfa,Egfr,novel,putative
Fgf13_Egfr,Fgf13,Egfr,novel,putative
Pdx1_Slc2a2,Pdx1,Slc2a2,novel,EXCLUDED not ligand
Gnas_Gcgr,Gnas,Gcgr,novel,literature supported
Gcg_Gcgr,Gcg,Gcgr,known,literature supported
Jag1_Notch2,Jag1,Notch2,known,literature supported
Mfng_Notch2,Mfng,Notch2,novel,literature supported
Jag2_Notch2,Jag2,Notch2,known,literature supported
Dlk1_Notch2,Dlk1,Notch2,known,putative
Dll4_Notch2,Dll4,Notch2,known,literature supported
Dll1_Notch2,Dll1,Notch2,known,literature supported
Dll3_Notch2,Dll3,Notch2,known,putative
Psen1_Notch2,Psen1,Notch2,novel,literature supported
Dkk1_Lrp5,Dkk1,Lrp5,novel,literature supported
Wnt7b_Lrp5,Wnt7b,Lrp5,known,literature supported
Apoe_Lrp5,Apoe,Lrp5,known,literature supported
Wnt5a_Lrp5,Wnt5a,Lrp5,novel,literature supported
Sost_Lrp5,Sost,Lrp5,known,literature supported
Wnt1_Lrp5,Wnt1,Lrp5,novel,literature supported
Cdh1_Lrp5,Cdh1,Lrp5,novel,putative
Thbs1_Lrp5,Thbs1,Lrp5,novel,literature supported
Pla2g10_Pla2r1,Pla2g10,Pla2r1,novel,literature supported
Hcrt_Hcrtr1,Hcrt,Hcrtr1,known,literature supported
Gip_Gipr,Gip,Gipr,known,literature supported
H2-Bl_Canx,H2-Bl,Canx,novel,literature supported
H2-Q2_Canx,H2-Q2,Canx,novel,literature supported
H2-T23_Canx,H2-T23,Canx,novel,literature supported
H2-K1_Canx,H2-K1,Canx,novel,literature supported
H2-Q5_Canx,H2-Q5,Canx,novel,literature supported
H2-M5_Canx,H2-M5,Canx,novel,literature supported
H2-Q1_Canx,H2-Q1,Canx,novel,literature supported
H2-M2_Canx,H2-M2,Canx,novel,literature supported
H2-M11_Canx,H2-M11,Canx,novel,literature supported
H2-D1_Canx,H2-D1,Canx,novel,literature supported
H2-Q6_Canx,H2-Q6,Canx,novel,literature supported
H2-Q7_Canx,H2-Q7,Canx,novel,literature supported
H2-Q4_Canx,H2-Q4,Canx,novel,literature supported
Gm8909_Canx,Gm8909,Canx,novel,literature supported
Gm7030_Canx,Gm7030,Canx,novel,literature supported
H2-M3_Canx,H2-M3,Canx,novel,literature supported
H2-M9_Canx,H2-M9,Canx,novel,literature supported
H2-M1_Canx,H2-M1,Canx,novel,literature supported
H2-Q10_Canx,H2-Q10,Canx,novel,literature supported
Gm11127_Canx,Gm11127,Canx,novel,literature supported
H2-T3_Canx,H2-T3,Canx,novel,literature supported
Sema4b_Dcbld2,Sema4b,Dcbld2,novel,literature supported
Hsp90aa1_Cftr,Hsp90aa1,Cftr,novel,literature supported
S100a8_Tlr4,S100a8,Tlr4,novel,literature supported
Hsp90b1_Tlr4,Hsp90b1,Tlr4,novel,EXCLUDED not ligand
Hspa1b_Tlr4,Hspa1b,Tlr4,novel,EXCLUDED not ligand
Hspa1a_Tlr4,Hspa1a,Tlr4,novel,EXCLUDED not ligand
S100a9_Tlr4,S100a9,Tlr4,novel,literature supported
Sftpd_Tlr4,Sftpd,Tlr4,novel,putative
Bgn_Tlr4,Bgn,Tlr4,novel,literature supported
Cd34_Selp,Cd34,Selp,novel,putative
Selplg_Selp,Selplg,Selp,known,literature supported
Cd24a_Selp,Cd24a,Selp,known,literature supported
Vcan_Selp,Vcan,Selp,novel,literature supported
Serping1_Selp,Serping1,Selp,novel,literature supported
Vwf_Selp,Vwf,Selp,novel,putative
Csf3_Csf3r,Csf3,Csf3r,known,literature supported
Csf2_Csf3r,Csf2,Csf3r,known,literature supported
Cck_Cckbr,Cck,Cckbr,known,literature supported
Gast_Cckbr,Gast,Cckbr,known,literature supported
App_Ncstn,App,Ncstn,novel,literature supported
Psen1_Ncstn,Psen1,Ncstn,known,literature supported
Npy_Npy4r,Npy,Npy4r,known,literature supported
Ppy_Npy4r,Ppy,Npy4r,known,literature supported
Pyy_Npy4r,Pyy,Npy4r,known,literature supported
Farp2_Plxna3,Farp2,Plxna3,novel,putative
Sema3f_Plxna3,Sema3f,Plxna3,known,literature supported
Sema3a_Plxna3,Sema3a,Plxna3,novel,putative
Rims1_Slc18a3,Rims1,Slc18a3,novel,putative
Sema4d_Erbb2,Sema4d,Erbb2,novel,literature supported
Egf_Erbb2,Egf,Erbb2,novel,literature supported
Nrg1_Erbb2,Nrg1,Erbb2,known,literature supported
Ereg_Erbb2,Ereg,Erbb2,novel,putative
Hsp90b1_Erbb2,Hsp90b1,Erbb2,novel,EXCLUDED not ligand
Nrg4_Erbb2,Nrg4,Erbb2,novel,putative
H2-Bl_Erbb2,H2-Bl,Erbb2,novel,literature supported
H2-Q2_Erbb2,H2-Q2,Erbb2,novel,literature supported
H2-T23_Erbb2,H2-T23,Erbb2,novel,literature supported
H2-K1_Erbb2,H2-K1,Erbb2,novel,literature supported
H2-Q5_Erbb2,H2-Q5,Erbb2,novel,literature supported
H2-M5_Erbb2,H2-M5,Erbb2,novel,literature supported
H2-Q1_Erbb2,H2-Q1,Erbb2,novel,literature supported
H2-M2_Erbb2,H2-M2,Erbb2,novel,literature supported
H2-M11_Erbb2,H2-M11,Erbb2,novel,literature supported
H2-D1_Erbb2,H2-D1,Erbb2,novel,literature supported
H2-Q6_Erbb2,H2-Q6,Erbb2,novel,literature supported
H2-Q7_Erbb2,H2-Q7,Erbb2,novel,literature supported
H2-Q4_Erbb2,H2-Q4,Erbb2,novel,literature supported
Gm8909_Erbb2,Gm8909,Erbb2,novel,literature supported
Gm7030_Erbb2,Gm7030,Erbb2,novel,literature supported
H2-M3_Erbb2,H2-M3,Erbb2,novel,literature supported
H2-M9_Erbb2,H2-M9,Erbb2,novel,literature supported
H2-M1_Erbb2,H2-M1,Erbb2,novel,literature supported
H2-Q10_Erbb2,H2-Q10,Erbb2,novel,literature supported
Gm11127_Erbb2,Gm11127,Erbb2,novel,literature supported
H2-T3_Erbb2,H2-T3,Erbb2,novel,literature supported
Hbegf_Erbb2,Hbegf,Erbb2,novel,literature supported
Btc_Erbb2,Btc,Erbb2,novel,literature supported
Uba52_Erbb2,Uba52,Erbb2,novel,EXCLUDED not ligand
Gm11808_Erbb2,Gm11808,Erbb2,novel,EXCLUDED not ligand
Nrg2_Erbb2,Nrg2,Erbb2,novel,putative
L1cam_Erbb2,L1cam,Erbb2,novel,literature supported
Tgfa_Erbb2,Tgfa,Erbb2,novel,literature supported
Efnb1_Erbb2,Efnb1,Erbb2,novel,literature supported
Il18_Cd48,Il18,Cd48,novel,putative
Mmp7_Cdh6,Mmp7,Cdh6,novel,putative
CR974586.5_Ccrl2,CR974586.5,Ccrl2,known,literature supported
CR974586.3_Ccrl2,CR974586.3,Ccrl2,known,literature supported
Ccl19_Ccrl2,Ccl19,Ccrl2,known,literature supported
Gm2564_Ccrl2,Gm2564,Ccrl2,known,literature supported
Rarres2_Ccrl2,Rarres2,Ccrl2,novel,literature supported
Xcl1_Xcr1,Xcl1,Xcr1,known,literature supported
Cxcl1_Xcr1,Cxcl1,Xcr1,known,literature supported
Cxcl2_Xcr1,Cxcl2,Xcr1,known,literature supported
Cxcl3_Xcr1,Cxcl3,Xcr1,known,literature supported
Fgf5_Fgfr1,Fgf5,Fgfr1,known,literature supported
Fgf2_Fgfr1,Fgf2,Fgfr1,known,literature supported
Fgf10_Fgfr1,Fgf10,Fgfr1,known,putative
Fgf12_Fgfr1,Fgf12,Fgfr1,known,putative
Fgf17_Fgfr1,Fgf17,Fgfr1,known,literature supported
Fgf9_Fgfr1,Fgf9,Fgfr1,known,literature supported
Fgf15_Fgfr1,Fgf15,Fgfr1,known,literature supported
Fgf7_Fgfr1,Fgf7,Fgfr1,novel,literature supported
Fgf14_Fgfr1,Fgf14,Fgfr1,known,putative
Fgf3_Fgfr1,Fgf3,Fgfr1,known,literature supported
Fgf11_Fgfr1,Fgf11,Fgfr1,known,putative
Fgf1_Fgfr1,Fgf1,Fgfr1,known,literature supported
Fgf23_Fgfr1,Fgf23,Fgfr1,known,literature supported
Fgf6_Fgfr1,Fgf6,Fgfr1,known,literature supported
Ncam1_Fgfr1,Ncam1,Fgfr1,novel,literature supported
Fgf16_Fgfr1,Fgf16,Fgfr1,known,putative
Fgf18_Fgfr1,Fgf18,Fgfr1,known,literature supported
Fgf4_Fgfr1,Fgf4,Fgfr1,known,literature supported
Fgf8_Fgfr1,Fgf8,Fgfr1,known,literature supported
Fgf13_Fgfr1,Fgf13,Fgfr1,known,putative
Gm20425_Tfr2,Gm20425,Tfr2,novel,literature supported
Trf_Tfr2,Trf,Tfr2,novel,literature supported
Vegfc_Lyve1,Vegfc,Lyve1,novel,putative
Gnas_Vipr1,Gnas,Vipr1,novel,literature supported
Calm1_Vipr1,Calm1,Vipr1,novel,EXCLUDED not ligand
Calm3_Vipr1,Calm3,Vipr1,novel,EXCLUDED not ligand
Ptma_Vipr1,Ptma,Vipr1,novel,literature supported
Ghrh_Vipr1,Ghrh,Vipr1,known,literature supported
Sct_Vipr1,Sct,Vipr1,novel,literature supported
Adcyap1_Vipr1,Adcyap1,Vipr1,known,literature supported
Vip_Vipr1,Vip,Vipr1,known,literature supported
Wnt7b_Fzd10,Wnt7b,Fzd10,known,literature supported
Myoc_Fzd10,Myoc,Fzd10,novel,literature supported
Wnt7a_Fzd10,Wnt7a,Fzd10,novel,literature supported
